Age,Deuterium,Temperature
331460.64,-394.4,0.05
331598.67,-393,0.26
331724.53,-388.2,1.03
331849.11,-388.1,1.02
331979.26,-388.8,0.88
332096.85,-383.1,1.79
332216.73,-382.7,1.83
332330.18,-381.4,2.01
332441.8,-379.4,2.32
332549.19,-376.5,2.77
332653.12,-373.3,3.27
332762.49,-377.6,2.53
332871.72,-377.4,2.54
332975.68,-373.3,3.19
333078.6,-373.1,3.19
333178.92,-371.2,3.48
333277.18,-369.4,3.75
333378.7,-371.7,3.34
333484.65,-372.2,3.23
333589.97,-371.28,3.35
333696.91,-373.82,2.9
333803.22,-372.99,3.01
333901.72,-368.6,3.7
333999.57,-368.9,3.62
334102.78,-373.1,2.9
334207.22,-371.77,3.09
334316.18,-374,2.69
334422.39,-372.77,2.87
334528.27,-372.97,2.81
334641.67,-377.43,2.04
334762.66,-379.94,1.6
334879.77,-379.71,1.61
335000.18,-381.1,1.36
335120.26,-382.2,1.15
335249.6,-385.8,0.53
335376.02,-384,0.8
335513.73,-389.1,-0.07
335654.89,-392.3,-0.62
335798.11,-392.4,-0.66
335947.26,-394,-0.95
336098.32,-397.1,-1.48
336259.87,-399.6,-1.92
336425.63,-400.8,-2.14
336591.34,-400.8,-2.17
336761.76,-403.6,-2.65
336937.19,-405.2,-2.94
337116.57,-404.1,-2.78
337295.88,-406.3,-3.17
337477.64,-406.1,-3.16
337666.61,-408,-3.5
337863.76,-410.8,-3.98
338064.26,-411.5,-4.12
338273.61,-414.3,-4.6
338492.23,-417,-5.07
338723.85,-420.6,-5.68
338952.57,-419.4,-5.5
339190.23,-422,-5.95
339434.53,-423.5,-6.21
339690.3,-425.5,-6.55
339949.48,-427.9,-6.96
340219.61,-428.7,-7.1
340500.07,-432.4,-7.71
340798.08,-436.5,-8.39
341120.9,-441.3,-9.18
341454.3,-443.6,-9.56
341774.05,-440.2,-8.99
342102.7,-441.6,-9.22
342448.12,-444.3,-9.66
342760.71,-440.2,-8.98
343098.3,-441.2,-9.14
343403.5,-436.3,-8.33
343727.54,-440.6,-9.03
344041.3,-438.2,-8.62
344367.5,-439.62,-8.85
344688.4,-439.6,-8.84
345000.57,-437.8,-8.53
345317.06,-438.8,-8.69
345623.31,-436.4,-8.29
345933.51,-437.3,-8.43
346256.51,-440.1,-8.88
346556.55,-434.8,-8.01
346868.22,-437.6,-8.46
347180.75,-437.8,-8.49
347465.98,-431.4,-7.44
347768.99,-435.7,-8.14
348090.14,-439.4,-8.74
348407.58,-438.6,-8.61
348707.01,-434.9,-8
348968.59,-425.9,-6.52
349259.75,-433.2,-7.73
349539.65,-430,-7.2
349821.44,-430.5,-7.28
350106.28,-431,-7.36
350409.96,-435.5,-8.1
350702.06,-432.5,-7.61
350999.87,-433.9,-7.83
351299.86,-434.3,-7.89
351599.52,-434.2,-7.87
351895.45,-433.3,-7.72
352195.39,-434.2,-7.86
352493.81,-434.9,-7.97
352794.19,-432.8,-7.63
353090.35,-432.6,-7.59
353378.64,-431.4,-7.4
353669.96,-434.7,-7.94
353957.73,-432.3,-7.55
354271.59,-436,-8.15
354600.07,-438.6,-8.58
354934.84,-439.9,-8.79
355274.13,-441.2,-9
355609.39,-440.4,-8.87
355943.8,-440.4,-8.87
356268.1,-438.3,-8.52
356594.15,-438.6,-8.57
356927.03,-439.9,-8.78
357258.57,-439.5,-8.7
357597.56,-441,-8.94
357935.16,-441.3,-8.99
358282.19,-440.2,-8.8
358613.93,-437.9,-8.41
358947.26,-438.6,-8.52
359281.23,-439.7,-8.7
359598.98,-434.5,-7.84
359930.86,-439.2,-8.6
360248.46,-434.6,-7.84
360584.62,-440.1,-8.74
360892.09,-433.8,-7.69
361222.68,-438.1,-8.39
361534.05,-435.1,-7.89
361835.01,-432.1,-7.4
362150,-433.4,-7.61
362473.32,-437.4,-8.26
362765.55,-430.2,-7.07
363060.18,-424.2,-6.07
363354.43,-430.5,-7.11
363660.28,-433.2,-7.55
363958.06,-431.1,-7.2
364263.63,-432.7,-7.46
364592.14,-436.94,-8.14
364919.42,-437.3,-8.19
365223.98,-432.3,-7.36
365525.91,-431.55,-7.23
365836.43,-433.7,-7.58
366146.95,-433.6,-7.55
366455.74,-433.1,-7.46
366773.98,-435.2,-7.8
367084.5,-433.4,-7.5
367388,-431.5,-7.18
367688.02,-428.8,-6.73
367992.7,-432.8,-7.38
368303.32,-434.4,-7.64
368640,-438.4,-8.29
368963.11,-435.6,-7.82
369275.19,-433.1,-7.4
369586.19,-432.9,-7.36
369881.12,-429.3,-6.77
370183.96,-431,-7.04
370487.77,-431.1,-7.06
370768.08,-425.7,-6.17
371056.77,-427.7,-6.49
371345.46,-427.5,-6.46
371632.77,-427.1,-6.39
371921.47,-427.4,-6.44
372202.03,-425.4,-6.11
372471.9,-422.9,-5.7
372725.41,-418.4,-4.96
372989.06,-421.2,-5.42
373266.23,-424.1,-5.9
373550.58,-425.7,-6.16
373844.53,-427.7,-6.49
374150.81,-430,-6.86
374489.43,-436.6,-7.94
374825.21,-435.7,-7.78
375158.25,-435,-7.66
375486.26,-433.8,-7.45
375809.38,-432.7,-7.26
376132.46,-432.5,-7.22
376450.09,-431.3,-7.01
376753.48,-428,-6.46
377062.47,-429.3,-6.67
377364.32,-428.1,-6.46
377670.36,-428.4,-6.5
377964.99,-426.6,-6.2
378282.87,-430.6,-6.85
378588.42,-427.6,-6.35
378882.76,-425.1,-5.93
379174.49,-424.4,-5.81
379465.23,-424.1,-5.76
379748.3,-422.2,-5.44
380018.62,-419,-4.91
380290.68,-419.4,-4.97
380571.31,-421.3,-5.28
380846.11,-419.7,-5.02
381118.27,-419.1,-4.92
381379.65,-416.1,-4.42
381644.47,-417.2,-4.6
381911.84,-412.1,-3.76
382177.64,-416.7,-4.52
382468.27,-420.6,-5.15
382753.56,-421.2,-5.24
383035.68,-420.3,-5.09
383341.56,-425.7,-5.97
383644.56,-425.2,-5.87
383955.52,-426.4,-6.06
384255.75,-423.9,-5.63
384549.45,-422.4,-5.37
384838.51,-421.3,-5.18
385107.3,-416.4,-4.36
385389.15,-419.6,-4.88
385673.24,-420,-4.93
385942.93,-416.3,-4.31
386207.03,-416.4,-4.32
386469.1,-410.2,-3.29
386716.31,-406.5,-2.67
386976.83,-413.9,-3.88
387252.77,-418.09,-4.56
387537.07,-419.3,-4.74
387839.31,-423.1,-5.35
388143.73,-423.4,-5.37
388467.02,-427.3,-5.99
388788.17,-426.7,-5.86
389137.32,-432,-6.7
389480.58,-430.9,-6.48
389804.9,-427,-5.8
390135.14,-428.3,-5.98
390447.83,-424.7,-5.35
390742.96,-420.8,-4.68
391040.25,-421.3,-4.73
391345.18,-422.9,-4.96
391644,-421.5,-4.7
391942.38,-421.4,-4.65
392231.36,-419.3,-4.26
392514.85,-418.1,-4.03
392790.3,-416.1,-3.67
393057.46,-414.2,-3.33
393324.65,-414.3,-3.32
393580.21,-411.2,-2.78
393831.96,-410.3,-2.61
394079.04,-409,-2.37
394327.66,-409.5,-2.43
394568.05,-407,-2
394814.91,-409,-2.3
395057.48,-407.9,-2.1
395280.87,-402.1,-1.12
395501.45,-401.3,-0.98
395737.09,-405.9,-1.71
395965.24,-403.6,-1.31
396192.07,-403.2,-1.23
396413.47,-401.6,-0.95
396634.67,-401.6,-0.93
396845.89,-398.5,-0.4
397058.05,-398.9,-0.45
397267.19,-397.8,-0.25
397476.55,-398.1,-0.28
397676.55,-394.7,0.29
397885.06,-397.8,-0.2
398095,-398,-0.22
398319,-402.5,-0.94
398537,-400.4,-0.57
398735,-394.2,0.47
398935,-395,0.36
399131,-393.4,0.64
399340,-397.8,-0.07
399543,-395.6,0.31
399746,-395.2,0.39
399946,-394.6,0.51
400143,-393.5,0.7
400332,-390.8,1.16
400514,-388.2,1.6
400704,-391,1.15
400901,-393,0.83
401094,-392.2,0.98
401276,-387.4,1.78
401460,-388.4,1.62
401644,-388.4,1.63
401830,-388.8,1.57
402015,-388.8,1.58
402192,-385.2,2.18
402380,-389.4,1.49
402563,-387.6,1.79
402741,-385.5,2.14
402917,-385.1,2.2
403088,-382.6,2.62
403267,-385.6,2.12
403444,-384.7,2.27
403624,-386.3,2.01
403803,-385.1,2.2
403984,-386.9,1.9
404171,-388.5,1.64
404348,-383.8,2.41
404529,-385.7,2.1
404714,-387,1.88
404900,-387.6,1.78
405080,-384.9,2.22
405264,-388.9,1.56
405441,-383.7,2.41
405617,-383.2,2.49
405790,-382.2,2.65
405962,-381.8,2.71
406142,-384.7,2.22
406330,-387.3,1.79
406508,-383.3,2.44
406690,-384.3,2.27
406860,-378.9,3.15
407031,-380.4,2.9
407215,-384.6,2.19
407384,-380.3,2.9
407567,-385.3,2.06
407746,-382.9,2.45
407922,-381.5,2.67
408105,-384.5,2.17
408292,-385.5,1.99
408483,-386.81,1.77
408669,-386.37,1.83
408849,-384.72,2.09
409028,-383.94,2.21
409217,-386.79,1.73
409402,-384.3,2.13
409588,-386.22,1.8
409781,-386.62,1.73
409980,-387.52,1.57
410174,-387.36,1.58
410374,-386.48,1.72
410577,-387.93,1.47
410778,-386.35,1.72
410986,-387.8,1.47
411194,-388.4,1.37
411402,-386.7,1.64
411605,-390.8,0.95
411817,-392.11,0.72
412046,-393.78,0.44
412277,-393.39,0.49
412507,-393.72,0.43
412739,-395.76,0.08
412977,-392.22,0.66
413198,-393.26,0.48
413432,-394.69,0.23
413669,-391.94,0.68
413902,-392.5,0.57
414139,-396.4,-0.08
414392,-394.3,0.26
414639,-393.2,0.43
414882,-394.7,0.17
415132,-394.9,0.12
415384,-391.9,0.61
415626,-393.6,0.31
415875,-393.5,0.31
416125,-394.7,0.1
416380,-391.4,0.63
416624,-393.1,0.33
416874,-390.9,0.67
417118,-389.8,0.83
417358,-392.4,0.38
417608,-392.6,0.32
417860,-390.7,0.61
418106,-393.8,0.08
418364,-394.1,0.01
418624,-395.7,-0.28
418889,-395.8,-0.32
419133,-395.2,-0.24
419398,-395.7,-0.35
419666,-394,-0.09
419929,-397.1,-0.62
420203,-396.1,-0.48
420474,-394.8,-0.29
420741,-396.5,-0.59
421013,-397.3,-0.75
421290,-400.9,-1.37
421582,-401.1,-1.43
421871,-402.7,-1.72
422171,-403.4,-1.87
422475,-401.3,-1.55
422768,-400.9,-1.51
423056,-405,-2.21
423359,-407.1,-2.59
423669,-404,-2.1
423963,-405.3,-2.34
424263,-398.8,-1.29
424536,-392.3,-0.24
424784,-390.1,0.09
425027,-392.2,-0.29
425277,-396.2,-0.99
425537,-401.5,-1.9
425813,-401,-1.85
426090,-402.5,-2.13
426390,-405.6,-2.67
426715,-403.1,-2.29
427020,-406.8,-2.93
427343,-412.8,-3.95
427684,-417.2,-4.7
428065,-416.6,-4.63
428444,-423.7,-5.83
428868,-424.9,-6.05
429259,-428.1,-6.61
429718,-429,-6.79
430187,-433.6,-7.58
430693,-436.6,-8.1
431226,-437,-8.19
431767,-436.9,-8.19
432326,-436.8,-8.19
432870,-437.8,-8.39
433425,-436,-8.12
433969,-438.56,-8.58
434472,-435.9,-8.17
435023,-437.7,-8.49
435592,-434.8,-8.03
436141,-440,-8.91
436726,-444.32,-9.63
437267,-441.88,-9.25
437827,-443.84,-9.6
438423,-438.86,-8.8
439039,-441.19,-9.19
439625,-440.92,-9.15
440206,-440.18,-9.04
440798,-440.33,-9.07
441388,-438.26,-8.73
441954,-435.82,-8.33
442535,-436.33,-8.42
443120,-433.24,-7.91
443682,-428.61,-7.15
444216,-432.4,-7.77
444785,-430.4,-7.45
445342,-430.4,-7.45
445900,-431.6,-7.65
446471,-430.6,-7.48
447034,-422.5,-6.15
447536,-423.5,-6.32
448047,-424.9,-6.56
448573,-431.1,-7.58
449151,-429.3,-7.28
449719,-429.2,-7.26
450288,-431.6,-7.65
450881,-433.3,-7.92
451492,-425.9,-6.7
452042,-428.2,-7.07
452613,-433.2,-7.89
453229,-429.3,-7.24
453816,-423.9,-6.34
454400,-426.8,-6.81
454969,-428,-7.01
455550,-430.3,-7.39
456156,-435.3,-8.21
456813,-439.7,-8.92
457519,-438.4,-8.7
458216,-439.3,-8.83
458942,-439.2,-8.8
459652,-437.3,-8.47
460344,-436.6,-8.34
461031,-436.1,-8.24
461713,-431.4,-7.45
462350,-429.6,-7.15
462970,-432.6,-7.63
463620,-432.8,-7.65
464257,-435.5,-8.08
464951,-437.8,-8.44
465657,-438.3,-8.5
466367,-436.5,-8.17
467058,-435.8,-8.03
467740,-439.7,-8.64
468461,-433.5,-7.58
469115,-426.9,-6.47
469706,-431.8,-7.26
470337,-426.1,-6.3
470916,-419.4,-5.18
471435,-417.3,-4.83
471934,-412.3,-4
472392,-416.1,-4.62
472880,-421.5,-5.5
473409,-425.7,-6.17
473970,-430.9,-7.01
474576,-430.3,-6.89
475160,-423.5,-5.75
475696,-419.6,-5.09
476200,-416.7,-4.61
476679,-414.2,-4.19
477138,-412.8,-3.95
477586,-417,-4.64
478062,-420.4,-5.19
478562,-425.3,-5.98
479099,-423.9,-5.73
479623,-420.5,-5.15
480119,-419.4,-4.95
480605,-418.3,-4.76
481081,-419.5,-4.94
481571,-417.1,-4.53
482035,-416,-4.34
482489,-413.8,-3.97
482928,-415,-4.15
483371,-412.5,-3.74
483798,-412.7,-3.76
484225,-410.3,-3.36
484635,-411.4,-3.54
485051,-410.8,-3.44
485462,-410.5,-3.39
485870,-410.7,-3.42
486279,-409.5,-3.22
486679,-406.7,-2.76
487062,-406.6,-2.75
487444,-405.4,-2.56
487817,-404.4,-2.4
488185,-405.4,-2.57
488555,-398,-1.36
488889,-404.9,-2.51
489256,-404.1,-2.39
489620,-403.2,-2.25
489978,-403.5,-2.31
490338,-404.2,-2.44
490701,-406.4,-2.81
491076,-407.7,-3.03
491456,-409,-3.25
491845,-409,-3.25
492234,-410,-3.42
492628,-410,-3.42
493022,-410.43,-3.5
493416,-408.8,-3.23
493802,-413,-3.93
494208,-411.89,-3.75
494600,-412,-3.78
495001,-412,-3.78
495401,-412,-3.79
495800,-410.7,-3.58
496190,-411.7,-3.74
496584,-411.9,-3.78
496978,-413,-3.97
497376,-411.1,-3.66
497762,-413,-3.97
498157,-412.1,-3.83
498545,-412.7,-3.93
498934,-411.7,-3.77
499316,-411.3,-3.72
499694,-414.8,-4.3
500090,-414.5,-4.25
500482,-414.9,-4.31
500875,-415.5,-4.41
501269,-415.7,-4.45
501663,-417.9,-4.81
502067,-414,-4.16
502446,-415.6,-4.43
502832,-415.7,-4.45
503217,-415.2,-4.37
503596,-414.2,-4.21
503968,-415.7,-4.46
504346,-412.9,-4
504708,-415.3,-4.4
505080,-419.2,-5.04
505474,-420.9,-5.32
505875,-420.3,-5.21
506271,-418.5,-4.91
506654,-417.2,-4.7
507027,-416.8,-4.63
507396,-416.1,-4.52
507758,-416.3,-4.55
508120,-418.4,-4.9
508493,-425.1,-6
508902,-424.8,-5.94
509308,-423.6,-5.73
509704,-424,-5.78
510100,-422.7,-5.55
510487,-423.5,-5.67
510876,-424.1,-5.76
511267,-424.6,-5.83
511658,-424.9,-5.86
512049,-423.6,-5.63
512432,-423.1,-5.53
512809,-423,-5.49
513185,-423.9,-5.62
513563,-422.6,-5.38
513933,-419,-4.77
514282,-419.6,-4.84
514633,-420.7,-5
514989,-420.7,-4.98
515343,-417.7,-4.46
515681,-415.5,-4.08
516006,-415.2,-4.01
516329,-418.1,-4.48
516666,-417.2,-4.31
516998,-417.1,-4.28
517329,-412.5,-3.51
517637,-415.6,-4.01
517960,-412.3,-3.46
518267,-413.1,-3.59
518578,-412.4,-3.47
518885,-412.3,-3.45
519193,-411,-3.23
519495,-412.5,-3.48
519804,-412.1,-3.41
520111,-414.1,-3.75
520416,-412.3,-3.45
520726,-410.3,-3.12
521027,-415.2,-3.94
521353,-411.9,-3.4
521664,-412.3,-3.47
521978,-411.8,-3.4
522290,-412.8,-3.58
522610,-420.4,-4.84
522969,-418.6,-4.55
523321,-418.9,-4.61
523675,-417,-4.3
524022,-418.2,-4.51
524375,-416.8,-4.29
524728,-420.09,-4.84
525099,-417.1,-4.35
525452,-418.73,-4.64
525808,-420.4,-4.93
526184,-419.9,-4.86
526559,-419.6,-4.82
526935,-417.1,-4.42
527299,-419.85,-4.9
527683,-417.8,-4.58
528056,-416,-4.31
528422,-414.8,-4.14
528783,-416.5,-4.44
529157,-416.7,-4.5
529534,-420.7,-5.18
529939,-422.1,-5.43
530357,-425.9,-6.07
530804,-430,-6.75
531284,-433.5,-7.33
531795,-432.2,-7.12
532302,-435.8,-7.71
532841,-434.4,-7.48
533375,-435.8,-7.71
533926,-433,-7.24
534459,-432.7,-7.2
534994,-429.3,-6.64
535508,-431.4,-6.99
536044,-430,-6.76
536575,-430.3,-6.82
537113,-429.9,-6.76
537652,-428.12,-6.47
538194,-434.5,-7.53
538784,-435.9,-7.77
539391,-434.6,-7.56
539991,-434,-7.46
540589,-434.45,-7.55
541188,-433.7,-7.43
541788,-432.7,-7.28
542381,-431.6,-7.1
542964,-432.4,-7.24
543554,-433,-7.35
544149,-434.8,-7.64
544758,-437.8,-8.13
545367,-437.8,-8.12
545985,-438,-8.14
546604,-436.7,-7.91
547202,-432.3,-7.17
547746,-430.3,-6.82
548280,-432.5,-7.17
548818,-432.8,-7.2
549348,-430.5,-6.81
549855,-426.6,-6.14
550322,-421.9,-5.35
550761,-423.4,-5.58
551208,-427.7,-6.28
551673,-429,-6.48
552129,-431.9,-6.94
552607,-428.1,-6.29
553047,-427.8,-6.23
553481,-423,-5.42
553874,-420.9,-5.07
554250,-418.6,-4.68
554604,-417.6,-4.52
554948,-414.7,-4.04
555265,-410.5,-3.35
555563,-408.9,-3.09
555844,-409.8,-3.25
556126,-418.3,-4.67
556411,-415.5,-4.21
556719,-416.7,-4.41
557013,-420.7,-5.07
557308,-420,-4.95
557616,-422.7,-5.38
557911,-423.4,-5.49
558214,-424.5,-5.66
558514,-427.5,-6.15
558823,-431.9,-6.86
559133,-431.5,-6.77
559461,-429.9,-6.48
559778,-425.7,-5.75
560077,-424.2,-5.48
560352,-424,-5.43
560625,-422.8,-5.21
560890,-421.6,-5
561149,-419.6,-4.65
561404,-418.8,-4.49
561649,-419.8,-4.64
561889,-416.4,-4.07
562130,-416.1,-4
562357,-414.4,-3.7
562582,-414.2,-3.66
562799,-412.7,-3.4
563015,-412.4,-3.33
563225,-410.8,-3.06
563433,-411.8,-3.22
563636,-409.4,-2.81
563841,-409.8,-2.87
564039,-408.1,-2.59
564238,-407.49,-2.49
564432,-405.8,-2.21
564627,-408.05,-2.58
564815,-404.8,-2.05
564994,-404.9,-2.07
565179,-405.7,-2.21
565365,-406,-2.27
565554,-404.8,-2.08
565745,-402,-1.63
565933,-403.1,-1.82
566114,-403.1,-1.84
566298,-403.3,-1.89
566484,-402.7,-1.8
566671,-404,-2.02
566857,-400.4,-1.44
567047,-403,-1.87
567231,-400.2,-1.42
567420,-399,-1.22
567602,-401.7,-1.68
567781,-403.2,-1.93
567969,-400.2,-1.44
568161,-400.8,-1.54
568346,-399.8,-1.38
568532,-401.1,-1.59
568716,-400.6,-1.51
568905,-402.2,-1.77
569093,-400.5,-1.49
569285,-398.1,-1.09
569474,-400.4,-1.47
569656,-400.1,-1.42
569845,-401.4,-1.64
570034,-400.5,-1.48
570228,-400.6,-1.5
570419,-401.3,-1.61
570612,-400.5,-1.48
570807,-400.1,-1.42
571001,-400.5,-1.49
571194,-400.2,-1.45
571390,-399.8,-1.38
571585,-400.2,-1.44
571780,-401.8,-1.69
571977,-400.8,-1.51
572178,-402.6,-1.79
572378,-403.1,-1.86
572583,-400.6,-1.43
572790,-401.3,-1.53
572991,-400.1,-1.32
573193,-405.2,-2.15
573392,-402.1,-1.63
573608,-400.6,-1.35
573814,-400.4,-1.29
574016,-403.4,-1.76
574217,-400.9,-1.31
574428,-401.8,-1.41
574631,-400.9,-1.23
574837,-401.1,-1.22
575040,-402.2,-1.37
575244,-400,-0.99
575452,-400.9,-1.14
575654,-402.4,-1.42
575861,-403.2,-1.62
576076,-403.2,-1.73
576297,-402.4,-1.73
576523,-404.4,-2.11
576749,-403.4,-1.95
576981,-402.8,-1.83
577214,-403,-1.87
577447,-405.4,-2.27
577684,-403.4,-1.95
577932,-402.6,-1.83
578166,-401.8,-1.71
578402,-399.6,-1.36
578645,-396.8,-0.92
578883,-397.7,-1.08
579114,-397.7,-1.1
579352,-397.3,-1.06
579592,-397.8,-1.16
579836,-397.1,-1.07
580084,-399.3,-1.46
580335,-404.3,-2.31
580598,-408.6,-3.04
580878,-407.1,-2.81
581193,-410.9,-3.45
581507,-414.8,-4.1
581846,-415.5,-4.23
582213,-419,-4.81
582592,-424.5,-5.72
582999,-428.1,-6.31
583449,-432.5,-7.03
583928,-431.7,-6.89
584446,-425.8,-5.9
584984,-425,-5.75
585485,-427.2,-6.1
585990,-423.5,-5.49
586521,-429.8,-6.52
587034,-431.1,-6.73
587620,-427.5,-6.11
588205,-422,-5.18
588778,-418.7,-4.62
589314,-415.32,-4.05
589830,-411.9,-3.48
590337,-411.9,-3.47
590816,-421.1,-4.99
591301,-426.7,-5.92
591862,-425.37,-5.68
592474,-423.2,-5.3
593083,-422,-5.09
593666,-419.3,-4.63
594256,-417.5,-4.32
594821,-414.9,-3.89
595401,-418.2,-4.42
595959,-424.4,-5.44
596546,-429.8,-6.31
597190,-432.3,-6.7
597892,-430.8,-6.42
598667,-425.8,-5.54
599400,-424.89,-5.35
600096,-422.9,-4.99
600791,-424.2,-5.18
601487,-418.6,-4.23
602124,-419.3,-4.33
602788,-418.6,-4.19
603474,-418.9,-4.22
604150,-417.2,-3.92
604834,-414.8,-3.51
605507,-414.6,-3.47
606161,-413.1,-3.21
606819,-411.51,-2.94
607474,-407.9,-2.35
608079,-405.8,-2.01
608674,-404.1,-1.74
609269,-401.7,-1.37
609854,-399.9,-1.09
610425,-400.74,-1.26
610985,-401.75,-1.47
611541,-401.29,-1.43
612130,-401.25,-1.46
612717,-398.44,-1.04
613310,-400.05,-1.35
613878,-397.9,-1.04
614466,-399.2,-1.3
615060,-396.9,-0.97
615672,-398.5,-1.28
616273,-399.3,-1.46
616895,-401.9,-1.94
617533,-403.7,-2.28
618205,-400.4,-1.79
618904,-403.14,-2.29
619576,-403.37,-2.38
620278,-400.5,-1.96
620950,-400.1,-1.95
621644,-403.69,-2.59
622342,-402.9,-2.52
623054,-404.5,-2.84
623796,-402.9,-2.63
624562,-402.9,-2.69
625316,-399.6,-2.2
626073,-405.3,-3.19
626800,-412.5,-4.42
627597,-419,-5.54
628490,-428.7,-7.17
629486,-435.8,-8.37
630645,-437.8,-8.72
631964,-438.3,-8.8
633312,-434.9,-8.24
634676,-439,-8.9
635956,-439.2,-8.92
637310,-436.1,-8.39
638664,-438,-8.68
639948,-439.1,-8.84
641262,-439.3,-8.86
642589,-435.5,-8.21
643907,-432.7,-7.73
645119,-432.5,-7.68
646222,-432.7,-7.71
647328,-433.4,-7.82
648431,-431.2,-7.46
649522,-428.9,-7.07
650556,-431.3,-7.47
651553,-430.2,-7.29
652589,-432.9,-7.72
653588,-434.2,-7.92
654607,-432.2,-7.58
655611,-427.9,-6.87
656550,-426.9,-6.71
657420,-430.93,-7.38
658255,-431.7,-7.52
659093,-436.7,-8.36
659970,-434.6,-8.02
660865,-438.4,-8.64
661743,-436.3,-8.3
662653,-434.54,-8
663513,-433.5,-7.82
664289,-437.1,-8.42
665075,-440.3,-8.94
665887,-441,-9.05
666722,-441,-9.03
667546,-440.7,-8.95
668348,-440.5,-8.89
669129,-437.1,-8.31
669852,-430.74,-7.24
670509,-430.97,-7.28
671102,-433,-7.62
671706,-436.25,-8.16
672290,-436.81,-8.25
672908,-435.22,-7.99
673520,-433.41,-7.68
674132,-432.45,-7.51
674722,-429.74,-7.05
675293,-426.77,-6.54
675849,-423.21,-5.94
676364,-423.08,-5.89
676871,-428.19,-6.71
677330,-432.11,-7.34
677788,-429.5,-6.9
678267,-422,-5.65
678780,-416.2,-4.67
679269,-419.2,-5.15
679721,-424.1,-5.95
680122,-427.2,-6.46
680542,-430.7,-7.02
680987,-432.7,-7.34
681449,-430.5,-6.95
681935,-425.09,-6.02
682433,-422.6,-5.58
682912,-420.5,-5.2
683371,-421.5,-5.34
683792,-422.3,-5.46
684198,-421,-5.23
684610,-418.7,-4.83
685025,-417.9,-4.68
685431,-417.7,-4.62
685823,-417.76,-4.61
686211,-416.7,-4.41
686589,-414.8,-4.07
686965,-414.3,-3.97
687342,-413.05,-3.73
687708,-411.8,-3.5
688070,-411.6,-3.44
688435,-411.3,-3.36
688786,-412.3,-3.5
689136,-413.7,-3.7
689486,-411.7,-3.35
689836,-410.6,-3.14
690193,-410.2,-3.05
690540,-410.4,-3.05
690880,-407.7,-2.59
691219,-407.4,-2.51
691562,-409,-2.75
691888,-408.8,-2.7
692210,-407.7,-2.5
692539,-407.2,-2.39
692871,-405.2,-2.04
693188,-402.6,-1.6
693514,-402.4,-1.55
693830,-404.4,-1.86
694129,-404.2,-1.82
694439,-405.9,-2.08
694761,-405.5,-2
695072,-405.2,-1.94
695392,-404.6,-1.83
695713,-405.2,-1.92
696030,-404.3,-1.77
696351,-404.8,-1.85
696673,-406.1,-2.07
696992,-404.8,-1.86
697310,-403.7,-1.69
697637,-405.2,-1.94
697970,-404.8,-1.88
698299,-404.5,-1.84
698634,-404.9,-1.92
698974,-406.9,-2.26
699317,-408.6,-2.55
699665,-408.2,-2.49
700027,-409.7,-2.75
700404,-407.8,-2.45
700784,-406.9,-2.31
701177,-405.9,-2.16
701564,-403.4,-1.77
701952,-404.8,-2.02
702339,-406.9,-2.4
702719,-407.3,-2.49
703114,-406.3,-2.36
703529,-406.7,-2.45
703956,-408.5,-2.78
704384,-410,-3.05
704825,-410.8,-3.21
705287,-410.7,-3.21
705770,-412.1,-3.46
706270,-413.7,-3.75
706780,-413.3,-3.7
707312,-413,-3.67
707870,-412.2,-3.56
708436,-411.7,-3.5
709011,-414.7,-4.02
709591,-413.7,-3.88
710178,-414.5,-4.06
710806,-413.8,-4
711436,-413.8,-4.05
712087,-414.3,-4.19
712743,-414.53,-4.29
713410,-411.9,-3.9
714092,-412.4,-4.02
714808,-413.5,-4.23
715479,-419.2,-5.2
716162,-419.37,-5.26
716860,-421.29,-5.59
717625,-425.12,-6.23
718378,-426.6,-6.47
719147,-429.3,-6.92
720001,-430.7,-7.13
720764,-435.4,-7.9
721643,-440.9,-8.77
722534,-438.4,-8.32
723478,-431.5,-7.14
724233,-423.2,-5.75
724982,-419.9,-5.18
725802,-419.48,-5.07
726535,-425.9,-6.1
727213,-425.2,-5.96
727948,-425.9,-6.05
728662,-424.7,-5.83
729369,-424,-5.69
730050,-421.8,-5.31
730709,-421.4,-5.23
731331,-421.8,-5.28
731946,-419.2,-4.85
732602,-415.31,-4.2
733241,-412.9,-3.79
733803,-413.7,-3.93
734327,-413.7,-3.95
734843,-414.8,-4.15
735336,-413.7,-3.99
735855,-411.9,-3.72
736355,-413.6,-4.03
736837,-416.1,-4.47
737354,-416.2,-4.52
737809,-417.4,-4.76
738294,-420.9,-5.38
738799,-422.2,-5.62
739277,-425.9,-6.27
739778,-431.1,-7.16
740294,-436.5,-8.08
740867,-437.4,-8.24
741465,-437.4,-8.25
742086,-438.7,-8.47
742707,-439.4,-8.6
743325,-441.4,-8.95
743934,-440.5,-8.84
744545,-439.2,-8.67
745171,-437.4,-8.41
745782,-438.3,-8.56
746375,-438.3,-8.56
746947,-438.7,-8.62
747520,-438.78,-8.63
748091,-439.2,-8.69
748642,-438.7,-8.6
749203,-437.8,-8.44
749766,-437.1,-8.32
750322,-438.3,-8.5
750878,-439,-8.58
751428,-439.3,-8.59
751990,-438.5,-8.42
752561,-438.5,-8.37
753139,-438,-8.24
753716,-436.6,-7.97
